command,value,baseline_value,default_source,config_file,line,section,target_file,notes
r.TSR.Resurrection,1,1,engine_base_scalability,Config/DefaultScalability.ini,65,AntiAliasingQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkeletalMeshLODBias,0,2,engine_base_scalability,Config/DefaultScalability.ini,69,ViewDistanceQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.ViewDistanceScale,0.8,0.4,engine_base_scalability,Config/DefaultScalability.ini,70,ViewDistanceQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMeshLODDistanceScale,2,1.0,source_registration_default,Config/DefaultScalability.ini,71,ViewDistanceQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkeletalMeshLODBias,0,1,engine_base_scalability,Config/DefaultScalability.ini,85,ViewDistanceQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.ViewDistanceScale,1.0,0.6,engine_base_scalability,Config/DefaultScalability.ini,86,ViewDistanceQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMeshLODDistanceScale,1.5,1.0,source_registration_default,Config/DefaultScalability.ini,87,ViewDistanceQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkeletalMeshLODBias,0,0,engine_base_scalability,Config/DefaultScalability.ini,101,ViewDistanceQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.ViewDistanceScale,1.0,0.8,engine_base_scalability,Config/DefaultScalability.ini,102,ViewDistanceQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMeshLODDistanceScale,1,1.0,source_registration_default,Config/DefaultScalability.ini,103,ViewDistanceQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkeletalMeshLODBias,0,0,engine_base_scalability,Config/DefaultScalability.ini,117,ViewDistanceQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.ViewDistanceScale,1.0,1.0,engine_base_scalability,Config/DefaultScalability.ini,118,ViewDistanceQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMeshLODDistanceScale,1,1.0,source_registration_default,Config/DefaultScalability.ini,119,ViewDistanceQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkeletalMeshLODBias,0,0,engine_base_scalability,Config/DefaultScalability.ini,133,ViewDistanceQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.ViewDistanceScale,1.0,10.0,engine_base_scalability,Config/DefaultScalability.ini,134,ViewDistanceQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMeshLODDistanceScale,1,1.0,source_registration_default,Config/DefaultScalability.ini,135,ViewDistanceQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LightFunctionQuality,1,0,engine_base_scalability,Config/DefaultScalability.ini,150,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.CSM.MaxCascades,1,1,engine_base_scalability,Config/DefaultScalability.ini,151,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.MaxResolution,512,512,engine_base_scalability,Config/DefaultScalability.ini,152,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.MaxCSMResolution,512,512,engine_base_scalability,Config/DefaultScalability.ini,153,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.RadiusThreshold,0.2,0.06,engine_base_scalability,Config/DefaultScalability.ini,154,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.DistanceScale,0.5,0.6,engine_base_scalability,Config/DefaultScalability.ini,155,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.CSM.TransitionScale,0,0,engine_base_scalability,Config/DefaultScalability.ini,156,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.PreShadowResolutionFactor,0.5,0.5,engine_base_scalability,Config/DefaultScalability.ini,157,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.NaniteLODBias,2,1.0,source_registration_default,Config/DefaultScalability.ini,158,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.DistanceFieldShadowing,1,0,engine_base_scalability,Config/DefaultScalability.ini,159,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricFog,1,0,engine_base_scalability,Config/DefaultScalability.ini,162,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LightMaxDrawDistanceScale,1,0.5,engine_base_scalability,Config/DefaultScalability.ini,166,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.CapsuleShadows,1,0,engine_base_scalability,Config/DefaultScalability.ini,167,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.Enable,0,0,source_registration_default,Config/DefaultScalability.ini,171,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.MaxPhysicalPages,256,512,engine_base_scalability,Config/DefaultScalability.ini,172,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.ResolutionLodBiasDirectional,0.5,0.0,engine_base_scalability,Config/DefaultScalability.ini,176,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.ResolutionLodBiasLocal,1.5,1.0,engine_base_scalability,Config/DefaultScalability.ini,177,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.RayCountDirectional,2,0,engine_base_scalability,Config/DefaultScalability.ini,178,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.SamplesPerRayDirectional,1,2,engine_base_scalability,Config/DefaultScalability.ini,179,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.RayCountLocal,0,0,engine_base_scalability,Config/DefaultScalability.ini,180,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.SamplesPerRayLocal,0,2,engine_base_scalability,Config/DefaultScalability.ini,181,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.NonNanite.IncludeInCoarsePages,0,1,source_registration_default,Config/DefaultScalability.ini,189,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.MaxNumFarShadowCascades,1,10,source_registration_default,Config/DefaultScalability.ini,192,ShadowQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LightFunctionQuality,1,1,engine_base_scalability,Config/DefaultScalability.ini,203,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.CSM.MaxCascades,2,1,engine_base_scalability,Config/DefaultScalability.ini,204,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.MaxResolution,1024,1024,engine_base_scalability,Config/DefaultScalability.ini,205,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.MaxCSMResolution,1024,1024,engine_base_scalability,Config/DefaultScalability.ini,206,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.RadiusThreshold,0.1,0.05,engine_base_scalability,Config/DefaultScalability.ini,207,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.DistanceScale,0.5,0.7,engine_base_scalability,Config/DefaultScalability.ini,208,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.CSM.TransitionScale,0.25,0.25,engine_base_scalability,Config/DefaultScalability.ini,209,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.PreShadowResolutionFactor,0.5,0.5,engine_base_scalability,Config/DefaultScalability.ini,210,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.NaniteLODBias,1.5,1.0,source_registration_default,Config/DefaultScalability.ini,211,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.DistanceFieldShadowing,1,0,engine_base_scalability,Config/DefaultScalability.ini,212,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricFog,1,0,engine_base_scalability,Config/DefaultScalability.ini,215,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LightMaxDrawDistanceScale,1,0.5,engine_base_scalability,Config/DefaultScalability.ini,219,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.CapsuleShadows,1,1,engine_base_scalability,Config/DefaultScalability.ini,220,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.Enable,0,0,source_registration_default,Config/DefaultScalability.ini,224,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.MaxPhysicalPages,256,512,engine_base_scalability,Config/DefaultScalability.ini,225,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.ResolutionLodBiasDirectional,0.0,0.0,engine_base_scalability,Config/DefaultScalability.ini,229,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.ResolutionLodBiasLocal,1.5,1.0,engine_base_scalability,Config/DefaultScalability.ini,230,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.RayCountDirectional,4,4,engine_base_scalability,Config/DefaultScalability.ini,231,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.SamplesPerRayDirectional,1,2,engine_base_scalability,Config/DefaultScalability.ini,232,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.RayCountLocal,1,4,engine_base_scalability,Config/DefaultScalability.ini,233,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.SamplesPerRayLocal,0,2,engine_base_scalability,Config/DefaultScalability.ini,234,ShadowQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
